match_id,season,team1,team2,venue,city,toss_winner,toss_decision,team1_matches_played,team1_wins,team1_win_rate,team1_toss_win_rate,team2_matches_played,team2_wins,team2_win_rate,team2_toss_win_rate,h2h_matches_played,h2h_team1_win_rate,is_team1_toss_winner,team1_win
1082598,2017,Kings XI Punjab,Royal Challengers Bangalore,Holkar Cricket Stadium,Indore,Royal Challengers Bangalore,bat,14,7,0.5,0.2857142857142857,13,3,0.23076923076923078,0.6923076923076923,26,0.5384615384615384,0,1
1082599,2017,Rising Pune Supergiant,Delhi Daredevils,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiant,field,16,10,0.625,0.375,14,6,0.42857142857142855,0.5714285714285714,2,0.0,1,0
1082600,2017,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai,Mumbai Indians,field,17,11,0.6470588235294118,0.6470588235294118,14,8,0.5714285714285714,0.35714285714285715,23,0.5217391304347826,1,1
1082601,2017,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kolkata Knight Riders,field,16,9,0.5625,0.5625,14,7,0.5,0.2857142857142857,27,0.6666666666666666,1,1
1082602,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,13,3,0.23076923076923078,0.6923076923076923,17,11,0.6470588235294118,0.6470588235294118,32,0.40625,0,0
1082603,2017,Gujarat Lions,Rising Pune Supergiant,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,14,4,0.2857142857142857,0.5,16,10,0.625,0.375,2,0.5,1,1
1082604,2017,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,16,9,0.5625,0.5625,14,8,0.5714285714285714,0.35714285714285715,28,0.6428571428571429,0,1
1082605,2017,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi,Delhi Daredevils,bat,14,6,0.42857142857142855,0.5714285714285714,14,7,0.5,0.2857142857142857,22,0.4090909090909091,1,1
1082607,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,13,3,0.23076923076923078,0.6923076923076923,16,10,0.625,0.375,2,0.0,1,0
1082608,2017,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Delhi,Delhi Daredevils,bat,14,6,0.42857142857142855,0.5714285714285714,16,9,0.5625,0.5625,21,0.38095238095238093,1,0
1082609,2017,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Kings XI Punjab,field,14,8,0.5714285714285714,0.35714285714285715,14,7,0.5,0.2857142857142857,16,0.6875,0,1
1082610,2017,Gujarat Lions,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,14,4,0.2857142857142857,0.5,13,3,0.23076923076923078,0.6923076923076923,5,0.4,1,0
1082611,2017,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,bat,14,8,0.5714285714285714,0.35714285714285715,14,6,0.42857142857142855,0.5714285714285714,12,0.6666666666666666,1,1
1082612,2017,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Indore,Mumbai Indians,field,14,7,0.5,0.2857142857142857,17,11,0.6470588235294118,0.6470588235294118,26,0.4230769230769231,0,0
1082613,2017,Kolkata Knight Riders,Gujarat Lions,Eden Gardens,Kolkata,Gujarat Lions,field,16,9,0.5625,0.5625,14,4,0.2857142857142857,0.5,4,0.25,0,0
1082614,2017,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai,Delhi Daredevils,field,17,11,0.6470588235294118,0.6470588235294118,14,6,0.42857142857142855,0.5714285714285714,22,0.5,0,1
1082615,2017,Rising Pune Supergiant,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiant,field,16,10,0.625,0.375,14,8,0.5714285714285714,0.35714285714285715,2,1.0,1,1
1082616,2017,Gujarat Lions,Kings XI Punjab,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,14,4,0.2857142857142857,0.5,14,7,0.5,0.2857142857142857,4,0.5,1,0
1082617,2017,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,16,9,0.5625,0.5625,13,3,0.23076923076923078,0.6923076923076923,32,0.5625,0,1
1082618,2017,Mumbai Indians,Rising Pune Supergiant,Wankhede Stadium,Mumbai,Mumbai Indians,field,17,11,0.6470588235294118,0.6470588235294118,16,10,0.625,0.375,4,0.25,1,0
1082620,2017,Rising Pune Supergiant,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,field,16,10,0.625,0.375,16,9,0.5625,0.5625,2,0.5,0,0
1082621,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,Bangalore,Gujarat Lions,field,13,3,0.23076923076923078,0.6923076923076923,14,4,0.2857142857142857,0.5,5,0.6,0,0
1082622,2017,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata,Kolkata Knight Riders,field,16,9,0.5625,0.5625,14,6,0.42857142857142855,0.5714285714285714,21,0.6190476190476191,1,1
1082623,2017,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Kings XI Punjab,field,14,7,0.5,0.2857142857142857,14,8,0.5714285714285714,0.35714285714285715,16,0.3125,1,0
1082624,2017,Rising Pune Supergiant,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,Pune,Royal Challengers Bangalore,field,16,10,0.625,0.375,13,3,0.23076923076923078,0.6923076923076923,2,1.0,0,1
1082626,2017,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Kings XI Punjab,field,14,7,0.5,0.2857142857142857,14,6,0.42857142857142855,0.5714285714285714,22,0.5909090909090909,1,1
1082627,2017,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Kolkata Knight Riders,field,14,8,0.5714285714285714,0.35714285714285715,16,9,0.5625,0.5625,28,0.32142857142857145,0,1
1082628,2017,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,bat,17,11,0.6470588235294118,0.6470588235294118,13,3,0.23076923076923078,0.6923076923076923,32,0.5625,0,1
1082629,2017,Rising Pune Supergiant,Gujarat Lions,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiant,field,16,10,0.625,0.375,14,4,0.2857142857142857,0.5,2,0.5,1,1
1082630,2017,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,Delhi,Delhi Daredevils,field,14,6,0.42857142857142855,0.5714285714285714,14,8,0.5714285714285714,0.35714285714285715,12,0.3333333333333333,1,1
1082631,2017,Kolkata Knight Riders,Rising Pune Supergiant,Eden Gardens,Kolkata,Rising Pune Supergiant,field,16,9,0.5625,0.5625,16,10,0.625,0.375,2,0.5,0,0
1082632,2017,Delhi Daredevils,Gujarat Lions,Feroz Shah Kotla,Delhi,Delhi Daredevils,field,14,6,0.42857142857142855,0.5714285714285714,14,4,0.2857142857142857,0.5,4,0.75,1,1
1082633,2017,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,13,3,0.23076923076923078,0.6923076923076923,14,7,0.5,0.2857142857142857,26,0.46153846153846156,1,0
1082634,2017,Sunrisers Hyderabad,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,field,14,8,0.5714285714285714,0.35714285714285715,16,10,0.625,0.375,2,0.0,1,0
1082635,2017,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Delhi,Delhi Daredevils,field,14,6,0.42857142857142855,0.5714285714285714,17,11,0.6470588235294118,0.6470588235294118,22,0.5,1,0
1082636,2017,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,13,3,0.23076923076923078,0.6923076923076923,16,9,0.5625,0.5625,32,0.4375,0,0
1082637,2017,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Gujarat Lions,field,14,7,0.5,0.2857142857142857,14,4,0.2857142857142857,0.5,4,0.5,0,0
1082638,2017,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Mumbai Indians,bat,14,8,0.5714285714285714,0.35714285714285715,17,11,0.6470588235294118,0.6470588235294118,23,0.43478260869565216,0,1
1082639,2017,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Kolkata Knight Riders,field,14,7,0.5,0.2857142857142857,16,9,0.5625,0.5625,27,0.3333333333333333,0,1
1082640,2017,Gujarat Lions,Delhi Daredevils,Green Park,Kanpur,Delhi Daredevils,field,14,4,0.2857142857142857,0.5,14,6,0.42857142857142855,0.5714285714285714,4,0.25,0,0
1082641,2017,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai,Mumbai Indians,field,17,11,0.6470588235294118,0.6470588235294118,14,7,0.5,0.2857142857142857,26,0.5384615384615384,1,0
1082642,2017,Delhi Daredevils,Rising Pune Supergiant,Feroz Shah Kotla,Delhi,Delhi Daredevils,bat,14,6,0.42857142857142855,0.5714285714285714,16,10,0.625,0.375,2,1.0,1,1
1082643,2017,Gujarat Lions,Sunrisers Hyderabad,Green Park,Kanpur,Sunrisers Hyderabad,field,14,4,0.2857142857142857,0.5,14,8,0.5714285714285714,0.35714285714285715,5,0.0,0,0
1082644,2017,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata,Kolkata Knight Riders,field,16,9,0.5625,0.5625,17,11,0.6470588235294118,0.6470588235294118,34,0.3235294117647059,1,0
1082645,2017,Rising Pune Supergiant,Kings XI Punjab,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiant,field,16,10,0.625,0.375,14,7,0.5,0.2857142857142857,2,0.5,1,1
1082646,2017,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Delhi,Royal Challengers Bangalore,bat,14,6,0.42857142857142855,0.5714285714285714,13,3,0.23076923076923078,0.6923076923076923,21,0.2857142857142857,0,0
1082647,2017,Mumbai Indians,Rising Pune Supergiant,Wankhede Stadium,Mumbai,Mumbai Indians,field,17,11,0.6470588235294118,0.6470588235294118,16,10,0.625,0.375,4,0.25,1,0
1082648,2017,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,14,8,0.5714285714285714,0.35714285714285715,16,9,0.5625,0.5625,28,0.32142857142857145,0,0
1082649,2017,Mumbai Indians,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,17,11,0.6470588235294118,0.6470588235294118,16,9,0.5625,0.5625,34,0.6764705882352942,1,1
1082650,2017,Mumbai Indians,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Mumbai Indians,bat,17,11,0.6470588235294118,0.6470588235294118,16,10,0.625,0.375,4,0.25,1,1
1175356,2019,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,Chennai,Chennai Super Kings,field,14,5,0.35714285714285715,0.2857142857142857,17,10,0.5882352941176471,0.7058823529411765,30,0.3333333333333333,0,0
1175357,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,15,6,0.4,0.26666666666666666,14,6,0.42857142857142855,0.35714285714285715,28,0.32142857142857145,0,0
1175358,2019,Delhi Capitals,Mumbai Indians,Wankhede Stadium,Mumbai,Mumbai Indians,field,16,9,0.5625,0.625,16,10,0.625,0.5,13,0.38461538461538464,0,1
1175359,2019,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,14,6,0.42857142857142855,0.42857142857142855,14,5,0.35714285714285715,0.7857142857142857,21,0.38095238095238093,0,1
1175360,2019,Delhi Capitals,Chennai Super Kings,Arun Jaitley Stadium,Delhi,Delhi Capitals,bat,16,9,0.5625,0.625,17,10,0.5882352941176471,0.7058823529411765,12,0.4166666666666667,1,0
1175361,2019,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kings XI Punjab,field,14,6,0.42857142857142855,0.35714285714285715,14,6,0.42857142857142855,0.42857142857142855,27,0.6666666666666666,0,1
1175362,2019,Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Bengaluru,Royal Challengers Bangalore,field,16,10,0.625,0.5,14,5,0.35714285714285715,0.2857142857142857,32,0.5625,0,1
1175363,2019,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Rajasthan Royals,bat,14,5,0.35714285714285715,0.7857142857142857,15,6,0.4,0.26666666666666666,20,0.45,1,0
1175364,2019,Mumbai Indians,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kings XI Punjab,field,16,10,0.625,0.5,14,6,0.42857142857142855,0.42857142857142855,26,0.5384615384615384,0,0
1175366,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,field,15,6,0.4,0.26666666666666666,14,5,0.35714285714285715,0.2857142857142857,22,0.5,0,1
1175367,2019,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,Chennai,Rajasthan Royals,field,17,10,0.5882352941176471,0.7058823529411765,14,5,0.35714285714285715,0.7857142857142857,29,0.5517241379310345,0,1
1175368,2019,Kings XI Punjab,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Delhi Capitals,field,14,6,0.42857142857142855,0.42857142857142855,16,9,0.5625,0.625,4,0.5,0,1
1175369,2019,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,14,5,0.35714285714285715,0.2857142857142857,14,5,0.35714285714285715,0.7857142857142857,29,0.5172413793103449,0,0
1175370,2019,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,16,10,0.625,0.5,17,10,0.5882352941176471,0.7058823529411765,37,0.5405405405405406,0,1
1175371,2019,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Delhi,Sunrisers Hyderabad,field,16,9,0.5625,0.625,15,6,0.4,0.26666666666666666,12,0.5,0,0
1175372,2019,Royal Challengers Bangalore,Kolkata Knight Riders,M.Chinnaswamy Stadium,Bengaluru,Kolkata Knight Riders,field,14,5,0.35714285714285715,0.2857142857142857,14,6,0.42857142857142855,0.35714285714285715,32,0.4375,0,0
1178393,2019,Chennai Super Kings,Kings XI Punjab,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.7058823529411765,14,6,0.42857142857142855,0.42857142857142855,23,0.6086956521739131,1,1
1178394,2019,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,16,10,0.625,0.5,15,6,0.4,0.26666666666666666,23,0.5217391304347826,0,1
1178395,2019,Royal Challengers Bangalore,Delhi Capitals,M.Chinnaswamy Stadium,Bengaluru,Delhi Capitals,field,14,5,0.35714285714285715,0.2857142857142857,16,9,0.5625,0.625,9,0.4444444444444444,0,0
1178396,2019,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,Kolkata Knight Riders,field,14,5,0.35714285714285715,0.7857142857142857,14,6,0.42857142857142855,0.35714285714285715,28,0.42857142857142855,0,0
1178397,2019,Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kings XI Punjab,field,15,6,0.4,0.26666666666666666,14,6,0.42857142857142855,0.42857142857142855,16,0.6875,0,0
1178398,2019,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,Chennai,Chennai Super Kings,field,14,6,0.42857142857142855,0.35714285714285715,17,10,0.5882352941176471,0.7058823529411765,29,0.3448275862068966,0,0
1178399,2019,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,Mumbai,Mumbai Indians,field,14,6,0.42857142857142855,0.42857142857142855,16,10,0.625,0.5,26,0.4230769230769231,0,0
1178400,2019,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,Jaipur,Chennai Super Kings,field,14,5,0.35714285714285715,0.7857142857142857,17,10,0.5882352941176471,0.7058823529411765,29,0.4482758620689655,0,0
1178401,2019,Kolkata Knight Riders,Delhi Capitals,Eden Gardens,Kolkata,Delhi Capitals,field,14,6,0.42857142857142855,0.35714285714285715,16,9,0.5625,0.625,12,0.4166666666666667,0,0
1178402,2019,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai,Rajasthan Royals,field,16,10,0.625,0.5,14,5,0.35714285714285715,0.7857142857142857,29,0.5172413793103449,0,0
1178403,2019,Kings XI Punjab,Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.42857142857142855,14,5,0.35714285714285715,0.2857142857142857,26,0.5384615384615384,0,0
1178404,2019,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata,Chennai Super Kings,field,14,6,0.42857142857142855,0.35714285714285715,17,10,0.5882352941176471,0.7058823529411765,29,0.3448275862068966,0,0
1178405,2019,Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,16,9,0.5625,0.625,15,6,0.4,0.26666666666666666,12,0.5,0,1
1178406,2019,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,Mumbai,Mumbai Indians,field,14,5,0.35714285714285715,0.2857142857142857,16,10,0.625,0.5,32,0.40625,0,0
1178407,2019,Kings XI Punjab,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Rajasthan Royals,field,14,6,0.42857142857142855,0.42857142857142855,14,5,0.35714285714285715,0.7857142857142857,21,0.38095238095238093,0,1
1178408,2019,Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Chennai Super Kings,bat,17,10,0.5882352941176471,0.7058823529411765,15,6,0.4,0.26666666666666666,21,0.7142857142857143,1,0
1136561,2018,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,14,6,0.42857142857142855,0.35714285714285715,16,11,0.6875,0.6875,37,0.5405405405405406,0,0
1136562,2018,Delhi Daredevils,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kings XI Punjab,field,14,5,0.35714285714285715,0.5714285714285714,14,6,0.42857142857142855,0.5,22,0.4090909090909091,0,0
1136563,2018,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,14,6,0.42857142857142855,0.5,16,9,0.5625,0.5625,32,0.4375,0,0
1136564,2018,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,15,7,0.4666666666666667,0.4,17,10,0.5882352941176471,0.4117647058823529,20,0.45,0,0
1136565,2018,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,Chennai,Chennai Super Kings,field,16,9,0.5625,0.5625,16,11,0.6875,0.6875,29,0.3448275862068966,0,0
1136566,2018,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,Jaipur,Delhi Daredevils,field,15,7,0.4666666666666667,0.4,14,5,0.35714285714285715,0.5714285714285714,18,0.6111111111111112,0,1
1136567,2018,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,14,6,0.42857142857142855,0.35714285714285715,17,10,0.5882352941176471,0.4117647058823529,23,0.5217391304347826,0,0
1136568,2018,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Bengaluru,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.5,14,6,0.42857142857142855,0.5,26,0.5384615384615384,0,0
1136569,2018,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai,Delhi Daredevils,field,14,6,0.42857142857142855,0.35714285714285715,14,5,0.35714285714285715,0.5714285714285714,22,0.5,0,0
1136570,2018,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,16,9,0.5625,0.5625,17,10,0.5882352941176471,0.4117647058823529,28,0.6428571428571429,0,0
1136571,2018,Rajasthan Royals,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Bengaluru,Royal Challengers Bangalore,field,15,7,0.4666666666666667,0.4,14,6,0.42857142857142855,0.5,29,0.41379310344827586,0,1
1136572,2018,Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Chennai Super Kings,field,14,6,0.42857142857142855,0.5,16,11,0.6875,0.6875,23,0.34782608695652173,0,1
1136573,2018,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata,Delhi Daredevils,field,16,9,0.5625,0.5625,14,5,0.35714285714285715,0.5714285714285714,21,0.6190476190476191,0,1
1136574,2018,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.35714285714285715,14,6,0.42857142857142855,0.5,32,0.5625,0,1
1136575,2018,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,Kolkata Knight Riders,field,15,7,0.4666666666666667,0.4,16,9,0.5625,0.5625,28,0.42857142857142855,0,0
1136576,2018,Kings XI Punjab,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kings XI Punjab,bat,14,6,0.42857142857142855,0.5,17,10,0.5882352941176471,0.4117647058823529,16,0.3125,1,1
1136577,2018,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Pune,Rajasthan Royals,field,16,11,0.6875,0.6875,15,7,0.4666666666666667,0.4,29,0.5517241379310345,0,1
1136578,2018,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kings XI Punjab,field,16,9,0.5625,0.5625,14,6,0.42857142857142855,0.5,27,0.6666666666666666,0,0
1136579,2018,Delhi Daredevils,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Bengaluru,Royal Challengers Bangalore,field,14,5,0.35714285714285715,0.5714285714285714,14,6,0.42857142857142855,0.5,21,0.2857142857142857,0,0
1136580,2018,Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,16,11,0.6875,0.6875,17,10,0.5882352941176471,0.4117647058823529,21,0.7142857142857143,0,1
1136581,2018,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,Mumbai Indians,bat,14,6,0.42857142857142855,0.35714285714285715,15,7,0.4666666666666667,0.4,29,0.5172413793103449,1,0
1136582,2018,Kings XI Punjab,Delhi Daredevils,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,14,6,0.42857142857142855,0.5,14,5,0.35714285714285715,0.5714285714285714,22,0.5909090909090909,0,1
1136583,2018,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,Mumbai,Mumbai Indians,field,17,10,0.5882352941176471,0.4117647058823529,14,6,0.42857142857142855,0.35714285714285715,23,0.43478260869565216,0,1
1136584,2018,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,Bengaluru,Chennai Super Kings,field,14,6,0.42857142857142855,0.5,16,11,0.6875,0.6875,30,0.3333333333333333,0,0
1136585,2018,Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,Hyderabad,Kings XI Punjab,field,17,10,0.5882352941176471,0.4117647058823529,14,6,0.42857142857142855,0.5,16,0.6875,0,1
1136586,2018,Delhi Daredevils,Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,Kolkata Knight Riders,field,14,5,0.35714285714285715,0.5714285714285714,16,9,0.5625,0.5625,21,0.38095238095238093,0,1
1136587,2018,Chennai Super Kings,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,Mumbai Indians,field,16,11,0.6875,0.6875,14,6,0.42857142857142855,0.35714285714285715,37,0.4594594594594595,0,0
1136588,2018,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,Sunrisers Hyderabad,bat,17,10,0.5882352941176471,0.4117647058823529,15,7,0.4666666666666667,0.4,20,0.55,1,1
1136589,2018,Royal Challengers Bangalore,Kolkata Knight Riders,M.Chinnaswamy Stadium,Bengaluru,Kolkata Knight Riders,field,14,6,0.42857142857142855,0.5,16,9,0.5625,0.5625,32,0.4375,0,0
1136590,2018,Chennai Super Kings,Delhi Daredevils,Maharashtra Cricket Association Stadium,Pune,Delhi Daredevils,field,16,11,0.6875,0.6875,14,5,0.35714285714285715,0.5714285714285714,18,0.6666666666666666,0,1
1136591,2018,Royal Challengers Bangalore,Mumbai Indians,M.Chinnaswamy Stadium,Bengaluru,Mumbai Indians,field,14,6,0.42857142857142855,0.5,14,6,0.42857142857142855,0.35714285714285715,32,0.40625,0,1
1136592,2018,Delhi Daredevils,Rajasthan Royals,Arun Jaitley Stadium,Delhi,Rajasthan Royals,field,14,5,0.35714285714285715,0.5714285714285714,15,7,0.4666666666666667,0.4,18,0.3888888888888889,0,1
1136593,2018,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,16,11,0.6875,0.6875,16,9,0.5625,0.5625,29,0.6551724137931034,0,0
1136594,2018,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Indore,Mumbai Indians,field,14,6,0.42857142857142855,0.5,14,6,0.42857142857142855,0.35714285714285715,26,0.4230769230769231,0,0
1136595,2018,Royal Challengers Bangalore,Chennai Super Kings,Maharashtra Cricket Association Stadium,Pune,Chennai Super Kings,field,14,6,0.42857142857142855,0.5,16,11,0.6875,0.6875,30,0.3333333333333333,0,0
1136596,2018,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,Delhi Daredevils,bat,14,5,0.35714285714285715,0.5714285714285714,17,10,0.5882352941176471,0.4117647058823529,12,0.3333333333333333,1,0
1136597,2018,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai,Kolkata Knight Riders,field,14,6,0.42857142857142855,0.35714285714285715,16,9,0.5625,0.5625,34,0.6764705882352942,0,1
1136598,2018,Rajasthan Royals,Kings XI Punjab,Holkar Cricket Stadium,Indore,Kings XI Punjab,field,15,7,0.4666666666666667,0.4,14,6,0.42857142857142855,0.5,21,0.5714285714285714,0,0
1136599,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,field,17,10,0.5882352941176471,0.4117647058823529,14,6,0.42857142857142855,0.5,22,0.5,0,1
1136600,2018,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,bat,15,7,0.4666666666666667,0.4,14,6,0.42857142857142855,0.5,21,0.5714285714285714,1,1
1136601,2018,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,14,6,0.42857142857142855,0.35714285714285715,16,9,0.5625,0.5625,34,0.6764705882352942,0,1
